interaction_id,user_id,product_id,action,timestamp,device,session_duration_sec
INT00001283,U03787,P087,view,2025-10-10 19:12:42.209340,Tablet,838.0
INT00091194,U04600,P070,purchase,2025-12-30 18:26:30.209340,Mobile,1607.0
INT00078393,U03257,P054,click,2025-12-19 07:00:54.209340,Mobile,854.0
INT00094208,U01873,P029,view,2026-01-02 11:28:08.209340,Tablet,348.0
INT00021875,U04694,P040,view,2025-10-29 09:24:13.209340,Mobile,1644.0
INT00013376,U01113,P090,view,2025-10-21 15:47:02.209340,Tablet,1226.0
INT00062205,U03909,P040,click,2025-12-04 17:13:39.209340,Tablet,45.0
INT00023565,U03661,P011,click,2025-10-30 21:09:48.209340,,835.0
INT00099186,U04318,P049,click,2026-01-06 23:28:19.209340,Tablet,1129.0
INT00082073,U04824,P013,view,2025-12-22 13:39:56.209340,Tablet,1479.0
INT00015788,U04175,P022,view,,Tablet,1615.0
INT00031391,U02587,P026,view,2025-11-06 23:04:29.209340,Tablet,1747.0
INT00057522,U02922,P099,view,2025-11-30 12:12:52.209340,Desktop,1402.0
INT00018819,U00072,P032,view,2025-10-26 14:33:12.209340,Mobile,1542.0
INT00047609,U02942,P093,view,2025-11-21 12:16:48.209340,Desktop,1270.0
INT00035364,U04700,P003,view,2025-11-10 13:41:14.209340,Desktop,91.0
INT00099773,U01626,P014,view,2026-01-07 11:39:36.209340,Tablet,682.0
INT00045970,U00356,P050,,2025-11-20 01:43:18.209340,,672.0
INT00014177,U04824,P087,view,2025-10-22 09:29:24.209340,Mobile,1141.0
INT00030711,U00682,P002,view,2025-11-06 08:10:31.209340,Desktop,132.0
INT00041684,U00379,P075,view,2025-11-16 07:15:59.209340,Desktop,236.0
INT00041347,U02982,P082,view,2025-11-16 00:15:11.209340,Mobile,439.0
INT00080005,U00442,P090,click,2025-12-20 17:58:52.209340,Mobile,576.0
INT00036763,U03128,P049,view,2025-11-11 19:43:18.209340,Desktop,274.0
INT00066254,U04696,P051,view,2025-12-08 09:19:09.209340,Desktop,823.0
INT00010376,U04399,P072,view,2025-10-18 23:56:35.209340,Tablet,882.0
INT00019173,U03959,P017,view,2025-10-26 22:26:20.209340,Mobile,881.0
INT00017490,U01961,P092,view,2025-10-25 09:07:28.209340,Mobile,733.0
INT00026366,U02357,P073,click,2025-11-02 11:25:02.209340,Desktop,1495.0
INT00098278,U01252,P075,click,2026-01-06 04:02:58.209340,Mobile,29.0
INT00031356,U03894,P089,,2025-11-06 22:22:59.209340,Desktop,1534.0
INT00031132,U04045,P011,view,2025-11-06 17:56:34.209340,Desktop,1661.0
INT00049347,U00518,P002,view,2025-11-23 01:23:29.209340,Desktop,1640.0
INT00077069,U02862,P090,add_to_cart,2025-12-18 02:26:52.209340,Mobile,1172.0
INT00059937,U04515,P016,view,2025-12-02 17:23:02.209340,Mobile,576.0
INT00064840,U01872,P026,view,,Tablet,1053.0
INT00064863,,P019,view,2025-12-07 03:16:49.209340,Mobile,692.0
INT00046803,U04433,P065,view,2025-11-20 19:20:58.209340,Mobile,1122.0
INT00056875,U04867,P047,view,2025-11-29 21:32:23.209340,Desktop,1755.0
INT00012343,U03774,P092,view,2025-10-20 17:14:46.209340,Desktop,26.0
INT00061947,U04632,P047,view,,Tablet,1221.0
INT00097959,U02424,P073,view,2026-01-05 21:37:25.209340,Tablet,189.0
INT00013937,U01493,P038,view,2025-10-22 04:18:49.209340,Mobile,255.0
INT00037275,U00382,P074,view,2025-11-12 07:01:56.209340,Desktop,1199.0
INT00051175,U01094,P006,view,2025-11-24 16:59:01.209340,Tablet,1329.0
INT00063814,U01331,P067,purchase,2025-12-06 04:13:14.209340,Desktop,1206.0
INT00047543,U03908,P050,click,2025-11-21 10:47:30.209340,Desktop,57.0
INT00047145,U01979,P026,view,2025-11-21 02:24:12.209340,Tablet,529.0
INT00083837,U03216,P058,view,,Tablet,92.0
INT00028620,U01189,P095,view,2025-11-04 11:04:46.209340,Tablet,1764.0
INT00081417,U03670,P006,add_to_cart,2025-12-22 00:04:22.209340,Tablet,1625.0
INT00004398,U03729,P058,click,2025-10-13 14:49:24.209340,Mobile,1057.0
INT00004659,U00781,P012,click,2025-10-13 20:28:24.209340,Mobile,1462.0
INT00041971,U01190,P039,purchase,2025-11-16 12:53:19.209340,Mobile,1711.0
INT00005934,U04162,P046,view,2025-10-14 23:31:59.209340,Mobile,642.0
INT00005507,U02071,P071,click,2025-10-14 14:45:28.209340,Mobile,
INT00070143,U02291,P054,view,2025-12-11 20:33:12.209340,Tablet,1642.0
INT00040591,U02343,P014,add_to_cart,2025-11-15 08:10:40.209340,Tablet,30.0
,U02052,P004,click,2025-10-16 11:38:45.209340,Mobile,1205.0
INT00091291,U03098,P033,view,2025-12-30 20:43:34.209340,Desktop,602.0
INT00034366,U04257,P051,click,2025-11-09 16:58:45.209340,Mobile,498.0
INT00040675,U04244,P072,view,2025-11-15 09:55:30.209340,Desktop,1011.0
INT00098540,U00047,P017,add_to_cart,2026-01-06 09:51:32.209340,Desktop,1622.0
INT00093920,U00089,P060,view,2026-01-02 04:49:38.209340,Mobile,939.0
INT00054520,U04403,P074,view,2025-11-27 17:04:48.209340,Desktop,868.0
INT00030382,U04365,P066,view,2025-11-06 01:01:43.209340,Desktop,281.0
INT00029105,U04633,P075,click,2025-11-04 21:55:03.209340,Mobile,687.0
INT00068193,U03702,P094,view,2025-12-10 04:15:11.209340,Desktop,1742.0
INT00016712,U00375,P044,view,2025-10-24 16:40:53.209340,Tablet,1227.0
INT00030241,U02652,P018,click,2025-11-05 22:03:10.209340,Tablet,1547.0
INT00006932,U01107,P090,click,2025-10-15 21:39:15.209340,Tablet,1637.0
INT00006173,U01247,P072,view,2025-10-15 04:32:07.209340,Desktop,1106.0
INT00099953,U03663,P094,click,2026-01-07 15:16:20.209340,Desktop,112.0
INT00075578,U04586,,view,2025-12-16 16:02:40.209340,,
INT00057392,U00463,P001,view,2025-11-30 09:10:57.209340,Mobile,1126.0
INT00092451,U01299,P058,view,2025-12-31 21:29:46.209340,Tablet,1774.0
INT00030898,U03341,,view,2025-11-06 12:40:52.209340,Tablet,1742.0
INT00099015,U02324,P066,view,2026-01-06 19:39:55.209340,Mobile,264.0
INT00075623,U01612,P043,add_to_cart,2025-12-16 16:55:48.209340,Desktop,703.0
INT00059730,U04580,P085,view,2025-12-02 12:52:35.209340,Desktop,1085.0
INT00065385,U00641,P076,click,2025-12-07 14:05:20.209340,Mobile,1470.0
INT00036530,U02411,P056,click,2025-11-11 14:36:04.209340,Desktop,999.0
INT00088415,U03655,P084,view,2025-12-28 05:13:58.209340,Desktop,1753.0
INT00048585,U03305,P004,view,2025-11-22 09:04:19.209340,Tablet,289.0
INT00010716,U01078,P030,view,,Mobile,1283.0
INT00026842,U03449,P071,click,2025-11-02 21:21:52.209340,Mobile,888.0
INT00009109,U03773,P027,view,2025-10-17 20:07:13.209340,Desktop,46.0
INT00075406,U04813,P074,view,2025-12-16 12:31:21.209340,Mobile,1712.0
INT00079603,U00948,,view,2025-12-20 09:31:21.209340,Tablet,1167.0
INT00070911,U04991,P076,view,2025-12-12 14:21:33.209340,Mobile,1169.0
INT00019951,U04751,P035,click,2025-10-27 15:18:06.209340,Tablet,603.0
INT00067426,U03186,P016,view,2025-12-09 11:39:52.209340,Mobile,845.0
INT00042759,U01810,P018,click,2025-11-17 05:27:36.209340,Desktop,967.0
INT00094404,U02978,P079,view,2026-01-02 15:30:20.209340,Desktop,678.0
INT00018973,U04172,P036,add_to_cart,2025-10-26 18:13:56.209340,Tablet,882.0
INT00068109,U04229,P002,view,2025-12-10 02:24:06.209340,Mobile,667.0
INT00009168,U04243,P073,view,2025-10-17 21:32:51.209340,Mobile,979.0
INT00096027,U04005,P013,view,2026-01-04 02:46:45.209340,Mobile,126.0
INT00019301,U00424,P071,view,2025-10-27 00:59:52.209340,Desktop,1336.0
INT00020320,U03202,P032,click,2025-10-27 22:41:15.209340,Mobile,336.0
INT00035375,U02990,P020,view,2025-11-10 13:53:56.209340,Tablet,1793.0
INT00052016,U01077,P020,view,2025-11-25 11:35:11.209340,Desktop,1222.0
INT00057635,U01542,P015,,2025-11-30 14:37:50.209340,Mobile,734.0
INT00041100,U03128,P035,click,2025-11-15 19:01:22.209340,Desktop,210.0
INT00035212,U02130,P053,click,2025-11-10 10:27:16.209340,Desktop,1497.0
INT00030545,U02688,P014,view,2025-11-06 04:32:56.209340,Tablet,1076.0
INT00011717,U03499,P047,,2025-10-20 03:37:36.209340,Desktop,1754.0
INT00021903,U00882,P011,view,2025-10-29 10:04:58.209340,Mobile,1427.0
INT00091569,U01500,P052,view,2025-12-31 02:35:27.209340,Tablet,1097.0
INT00013028,U01036,P092,view,2025-10-21 08:14:31.209340,Tablet,1768.0
INT00085558,,,add_to_cart,2025-12-25 16:36:28.209340,Tablet,1324.0
INT00090413,U00677,P073,add_to_cart,2025-12-30 01:43:59.209340,Desktop,265.0
INT00051959,U01402,P059,view,2025-11-25 10:05:51.209340,Mobile,1673.0
INT00062485,,P079,add_to_cart,2025-12-04 23:25:35.209340,Desktop,1081.0
,U00903,P034,click,2025-11-07 01:51:40.209340,Mobile,1024.0
INT00083764,U04256,P079,view,2025-12-24 01:45:21.209340,Mobile,489.0
INT00096721,U00027,P084,click,2026-01-04 18:16:27.209340,Tablet,1741.0
INT00073699,U01599,P092,click,2025-12-15 02:23:02.209340,Mobile,281.0
INT00060216,U02227,P050,view,2025-12-02 23:51:16.209340,Mobile,1621.0
INT00067855,U03705,P014,add_to_cart,2025-12-09 20:40:14.209340,Mobile,77.0
INT00055130,U03614,P013,add_to_cart,2025-11-28 06:23:55.209340,Tablet,1430.0
,U04849,P048,view,2025-12-02 02:57:25.209340,Mobile,1484.0
INT00020152,U04053,P028,view,2025-10-27 19:15:38.209340,Desktop,672.0
INT00093880,U01335,P095,view,2026-01-02 04:06:42.209340,Tablet,1193.0
INT00046293,U03069,P069,click,2025-11-20 08:24:01.209340,Desktop,1108.0
INT00051510,U03079,P058,view,2025-11-25 00:25:46.209340,Desktop,1086.0
INT00000705,U04262,P014,add_to_cart,2025-10-10 06:53:24.209340,Tablet,762.0
INT00045176,U04167,P019,view,2025-11-19 09:01:21.209340,Tablet,1290.0
INT00040252,U01471,P051,add_to_cart,2025-11-15 00:36:25.209340,Desktop,1414.0
INT00019005,U00199,P034,view,2025-10-26 18:52:25.209340,Desktop,760.0
,U02177,P012,view,2025-11-22 10:03:50.209340,Mobile,283.0
INT00022158,U04055,P015,view,2025-10-29 15:27:42.209340,Tablet,1748.0
INT00061513,U04352,P071,click,2025-12-04 03:33:10.209340,Tablet,467.0
INT00012795,U03915,P011,view,2025-10-21 02:49:24.209340,Tablet,1455.0
INT00030043,U04991,P026,view,2025-11-05 17:48:11.209340,Mobile,1521.0
INT00065200,U03981,P047,view,2025-12-07 10:13:39.209340,Mobile,86.0
INT00062535,U02293,P003,view,2025-12-05 00:26:34.209340,Desktop,1694.0
INT00018356,U04335,P051,click,2025-10-26 04:24:22.209340,Mobile,409.0
INT00027279,U00588,P008,view,2025-11-03 07:15:38.209340,Mobile,576.0
INT00039279,U04742,P062,click,2025-11-14 03:21:42.209340,Mobile,1576.0
INT00086132,U03354,P047,click,2025-12-26 05:01:34.209340,Tablet,202.0
INT00048886,U04489,P031,click,2025-11-22 15:26:42.209340,Tablet,792.0
INT00015289,U04122,P016,purchase,2025-10-23 09:22:24.209340,Desktop,1102.0
INT00067083,U02896,P046,click,2025-12-09 03:29:28.209340,Tablet,75.0
INT00002026,U03621,P011,view,2025-10-11 11:09:13.209340,Desktop,483.0
INT00059063,U02158,,view,2025-12-01 21:40:15.209340,Tablet,704.0
INT00083073,U02203,P049,view,2025-12-23 11:20:17.209340,Tablet,
INT00015925,U02944,P079,click,2025-10-23 23:11:41.209340,Desktop,888.0
INT00099205,U04964,P083,click,2026-01-06 23:50:36.209340,Mobile,207.0
INT00058882,U04650,P072,view,2025-12-01 17:46:16.209340,Desktop,1400.0
INT00003246,,P065,view,2025-10-12 12:47:42.209340,Mobile,1037.0
INT00018231,U04041,P003,click,2025-10-26 01:28:43.209340,Tablet,1102.0
INT00081419,U04795,P053,view,2025-12-22 00:08:17.209340,Tablet,1669.0
INT00059763,U02022,P030,purchase,2025-12-02 13:45:06.209340,Mobile,1457.0
INT00018009,U01423,P057,click,2025-10-25 20:18:32.209340,Tablet,1194.0
,U01420,P053,add_to_cart,2025-10-23 17:56:07.209340,Desktop,1355.0
INT00083112,U02813,P014,click,2025-12-23 12:09:50.209340,Tablet,487.0
INT00077240,,,view,2025-12-18 06:15:41.209340,Mobile,1180.0
INT00007603,U04550,P037,,2025-10-16 12:07:55.209340,Mobile,1412.0
INT00068334,U01129,P088,view,2025-12-10 06:54:40.209340,Tablet,1097.0
INT00075520,U03234,P025,click,2025-12-16 14:59:59.209340,Mobile,1549.0
INT00059966,U00161,P055,view,2025-12-02 18:08:30.209340,Mobile,1014.0
INT00030261,U01311,P009,view,2025-11-05 22:22:38.209340,Tablet,1005.0
INT00087070,U01024,P045,click,2025-12-27 00:31:50.209340,Mobile,754.0
INT00013223,U03686,P035,view,2025-10-21 12:31:02.209340,Desktop,1251.0
,U02607,P058,view,2025-11-12 22:13:49.209340,Desktop,1633.0
,U02071,P066,view,2025-10-31 16:52:03.209340,Mobile,638.0
INT00090119,U02868,P053,,2025-12-29 18:53:04.209340,Mobile,371.0
INT00016818,U01988,P004,view,2025-10-24 18:54:05.209340,Mobile,203.0
,U03991,P033,view,2025-12-08 12:29:14.209340,Mobile,175.0
INT00096279,U04123,,click,2026-01-04 08:13:05.209340,Desktop,749.0
INT00088710,U02718,P100,view,2025-12-28 12:24:35.209340,Tablet,1009.0
INT00020336,U01455,P098,click,2025-10-27 22:54:35.209340,Tablet,1537.0
INT00051862,U03650,P056,view,2025-11-25 07:56:35.209340,Mobile,535.0
INT00079068,U03961,P070,click,2025-12-19 21:45:00.209340,Mobile,1072.0
INT00038829,U02804,,view,2025-11-13 18:11:10.209340,Mobile,678.0
INT00074392,U03855,P020,purchase,2025-12-15 15:44:46.209340,Mobile,171.0
INT00021526,U04011,P011,add_to_cart,,Mobile,
INT00097799,U00887,P008,purchase,2026-01-05 18:22:21.209340,Tablet,1137.0
INT00089453,U00512,P074,click,2025-12-29 05:03:37.209340,Tablet,303.0
INT00048215,U02288,P045,view,2025-11-22 01:15:24.209340,Tablet,424.0
INT00057964,U02981,P019,click,2025-11-30 21:45:06.209340,Tablet,466.0
INT00073892,U00944,P018,view,2025-12-15 06:09:19.209340,Mobile,554.0
INT00017021,U04107,P077,view,2025-10-24 23:13:49.209340,Tablet,1444.0
INT00025118,U02916,P081,view,2025-11-01 06:26:50.209340,Mobile,585.0
INT00015948,U03926,P067,view,2025-10-23 23:31:37.209340,Desktop,966.0
INT00040776,U01465,P003,view,2025-11-15 12:08:18.209340,Desktop,1362.0
INT00041221,U02919,P096,view,2025-11-15 21:37:38.209340,Tablet,373.0
INT00043347,U02923,P019,click,2025-11-17 17:40:42.209340,Desktop,1435.0
INT00066927,U02816,P033,click,2025-12-08 23:58:47.209340,Mobile,975.0
INT00025299,U00400,P097,add_to_cart,2025-11-01 11:12:54.209340,Mobile,1070.0
INT00074581,U01972,P067,add_to_cart,2025-12-15 19:44:59.209340,Mobile,1737.0
INT00048735,U04743,P058,add_to_cart,2025-11-22 12:28:06.209340,Tablet,744.0
INT00015546,U04629,P079,view,,Mobile,941.0
INT00050627,U01947,P005,view,2025-11-24 05:44:24.209340,Mobile,1422.0
INT00067148,U00809,P011,view,2025-12-09 05:10:58.209340,Mobile,843.0
INT00041334,U01227,P074,view,2025-11-16 00:06:33.209340,Desktop,745.0
INT00051753,U00757,P054,view,2025-11-25 05:41:11.209340,Desktop,1211.0
INT00001706,U00091,,view,2025-10-11 04:36:50.209340,Mobile,500.0
INT00023423,U02376,P039,view,2025-10-30 18:24:24.209340,Desktop,835.0
INT00070037,U04632,P090,add_to_cart,2025-12-11 18:40:36.209340,Tablet,192.0
INT00075285,U04243,P016,view,2025-12-16 09:53:09.209340,Tablet,1577.0
INT00094843,,P058,purchase,2026-01-03 01:07:48.209340,Mobile,22.0
INT00091447,U01478,P039,view,2025-12-30 23:40:03.209340,Desktop,1202.0
INT00068125,U01578,P093,view,2025-12-10 02:44:19.209340,Desktop,1524.0
INT00081959,U01775,P063,purchase,2025-12-22 11:24:43.209340,Tablet,1629.0
INT00021565,U00800,P064,click,2025-10-29 02:09:09.209340,Tablet,1508.0
INT00045289,U02624,P003,view,2025-11-19 11:28:27.209340,Desktop,1354.0
INT00045052,U04324,P038,,2025-11-19 06:34:23.209340,Desktop,892.0
INT00044370,U03671,P082,view,2025-11-18 15:45:17.209340,Mobile,966.0
INT00040582,U01502,P087,click,2025-11-15 08:01:07.209340,Desktop,947.0
INT00039989,U01490,P026,click,2025-11-14 19:20:20.209340,Tablet,903.0
INT00085743,U04236,P062,view,2025-12-25 20:24:56.209340,Tablet,240.0
INT00041372,U01573,P075,add_to_cart,2025-11-16 00:55:48.209340,Desktop,1297.0
INT00087861,U02447,P091,view,2025-12-27 17:00:31.209340,Tablet,616.0
INT00051125,U02549,P038,click,2025-11-24 16:08:27.209340,,1796.0
INT00008012,U01684,P094,view,2025-10-16 21:36:02.209340,Tablet,1035.0
INT00047229,U02668,P005,click,2025-11-21 04:07:42.209340,Desktop,140.0
INT00078498,U02634,P095,click,2025-12-19 09:18:57.209340,Desktop,1141.0
INT00012008,U02147,P097,view,2025-10-20 10:04:51.209340,Mobile,710.0
INT00004834,U04021,P030,view,2025-10-14 00:10:56.209340,Mobile,1299.0
INT00063902,U00927,P035,click,2025-12-06 06:08:56.209340,Desktop,633.0
INT00017622,U03378,P025,view,2025-10-25 12:10:47.209340,Desktop,1318.0
INT00062063,U00801,P087,click,2025-12-04 14:21:39.209340,Desktop,1445.0
INT00069068,U04199,P006,view,2025-12-10 22:10:02.209340,Desktop,770.0
INT00049325,U03445,P079,view,2025-11-23 00:57:55.209340,Desktop,1693.0
INT00090605,U03343,P033,purchase,2025-12-30 05:46:23.209340,Tablet,846.0
INT00062404,U01681,P091,click,2025-12-04 21:38:50.209340,Mobile,1312.0
INT00008065,U04089,P075,add_to_cart,2025-10-16 22:39:46.209340,Mobile,1549.0
INT00008000,U00783,P093,,2025-10-16 21:25:35.209340,Desktop,1102.0
INT00067750,U00849,P018,view,2025-12-09 18:22:10.209340,Tablet,1494.0
INT00026178,U00391,P029,view,2025-11-02 07:16:16.209340,Tablet,100.0
INT00054936,U01866,P019,view,2025-11-28 01:56:21.209340,Tablet,237.0
INT00052140,U00734,P088,view,2025-11-25 14:27:27.209340,Desktop,228.0
INT00076029,U02014,P038,click,2025-12-17 02:11:00.209340,Mobile,890.0
INT00078501,U01855,P037,view,2025-12-19 09:23:47.209340,Mobile,928.0
INT00031747,U00876,P066,click,2025-11-07 06:48:45.209340,Tablet,1221.0
INT00063917,U01546,P017,,2025-12-06 06:25:58.209340,Desktop,783.0
INT00038907,U01352,P042,add_to_cart,2025-11-13 19:35:48.209340,Mobile,1359.0
INT00015658,U03470,P040,add_to_cart,2025-10-23 16:45:59.209340,Mobile,223.0
INT00057315,U01770,P058,purchase,2025-11-30 07:14:15.209340,Desktop,728.0
INT00039651,U04846,,view,2025-11-14 11:57:06.209340,Tablet,1156.0
INT00070411,U03958,P013,,2025-12-12 02:53:17.209340,Desktop,390.0
INT00092469,U00703,P096,view,2025-12-31 21:44:11.209340,Tablet,851.0
INT00017653,U01760,P076,view,2025-10-25 12:46:46.209340,Tablet,1391.0
INT00014641,U04859,P088,click,2025-10-22 19:42:12.209340,Tablet,852.0
INT00000576,U01555,P057,view,2025-10-10 03:48:29.209340,Desktop,978.0
INT00068460,U04734,P033,view,2025-12-10 09:29:21.209340,Mobile,564.0
INT00084132,U00578,P039,view,2025-12-24 10:16:21.209340,Mobile,1146.0
INT00085519,U01939,P055,view,2025-12-25 16:01:30.209340,Desktop,1392.0
INT00002411,U02400,P067,purchase,,Mobile,373.0
INT00091680,U04438,,purchase,2025-12-31 04:32:42.209340,Tablet,215.0
INT00071774,U01774,P062,click,2025-12-13 08:14:05.209340,Desktop,203.0
INT00068483,U00045,P004,view,2025-12-10 10:00:26.209340,Tablet,480.0
INT00014184,U02179,P015,view,2025-10-22 09:36:58.209340,Desktop,1012.0
INT00038369,U02128,P093,click,2025-11-13 07:27:20.209340,Desktop,1112.0
INT00093231,,P099,view,2026-01-01 14:17:26.209340,Desktop,332.0
INT00079897,U04881,P080,view,2025-12-20 15:37:00.209340,Desktop,
INT00070697,U02342,P099,view,2025-12-12 09:52:07.209340,Tablet,498.0
INT00002887,U02440,P086,view,2025-10-12 05:31:27.209340,Mobile,731.0
INT00011289,,P005,view,2025-10-19 18:58:29.209340,Mobile,703.0
INT00089936,U03399,P087,view,2025-12-29 15:05:32.209340,Desktop,38.0
INT00084302,U00725,P088,purchase,2025-12-24 13:50:44.209340,Mobile,1117.0
INT00071135,U00703,P098,view,2025-12-12 18:30:08.209340,Desktop,375.0
INT00098299,U01227,P092,view,2026-01-06 04:26:38.209340,,161.0
INT00018793,U01207,P062,view,2025-10-26 14:00:12.209340,Invalid_Data,339.0
INT00016524,U03333,P087,add_to_cart,2025-10-24 12:24:19.209340,Desktop,1069.0
INT00031354,U04025,P014,view,2025-11-06 22:19:15.209340,Mobile,1316.0
INT00068719,U03373,P060,,2025-12-10 15:00:50.209340,,1451.0
INT00084086,U02714,P054,view,2025-12-24 08:56:36.209340,Tablet,1008.0
INT00072249,U01882,P045,view,2025-12-13 18:41:27.209340,Mobile,397.0
INT00070388,,P034,view,2025-12-12 02:12:57.209340,Tablet,1369.0
INT00058005,U00643,P074,view,,Desktop,175.0
INT00064344,U04166,P043,view,2025-12-06 15:55:44.209340,Tablet,548.0
INT00012438,U02247,P058,view,2025-10-20 19:24:33.209340,Mobile,482.0
INT00069700,U00107,P083,view,2025-12-11 11:29:19.209340,Desktop,563.0
INT00040290,U04485,P094,view,2025-11-15 01:30:23.209340,Desktop,1281.0
INT00017944,U00156,P099,click,2025-10-25 18:57:55.209340,Mobile,1243.0
INT00010535,U02206,P005,add_to_cart,2025-10-19 03:14:14.209340,Mobile,726.0
INT00008527,U01639,P082,view,2025-10-17 08:05:16.209340,Tablet,1254.0
INT00086057,U02770,P053,view,2025-12-26 03:29:57.209340,Mobile,948.0
INT00004200,U04930,P075,view,2025-10-13 10:26:27.209340,Tablet,1162.0
INT00048760,U00480,P027,click,,Desktop,240.0
INT00036822,U04529,P057,view,2025-11-11 20:56:52.209340,Tablet,1012.0
INT00068882,U00673,,click,2025-12-10 18:13:57.209340,Mobile,713.0
INT00096815,U03458,P025,click,2026-01-04 19:54:22.209340,Mobile,518.0
INT00076604,U04458,P096,view,2025-12-17 15:50:02.209340,Tablet,766.0
INT00040996,U04888,P071,purchase,2025-11-15 16:43:17.209340,Desktop,965.0
INT00043042,U04711,P093,view,2025-11-17 11:27:19.209340,Mobile,1597.0
INT00059336,U04316,P036,add_to_cart,2025-12-02 04:11:47.209340,Mobile,245.0
INT00008353,U04370,P053,click,2025-10-17 04:36:17.209340,,1448.0
,U04416,P095,click,2026-01-03 11:52:10.209340,Mobile,878.0
INT00069368,U00978,P046,view,2025-12-11 03:58:55.209340,Mobile,977.0
INT00041583,U03917,P008,click,2025-11-16 05:16:34.209340,Tablet,638.0
INT00012029,U01757,P060,view,2025-10-20 10:25:27.209340,Tablet,1357.0
INT00043250,U03051,P069,purchase,2025-11-17 15:42:15.209340,Tablet,
INT00026527,U01917,P007,view,2025-11-02 14:32:54.209340,Desktop,598.0
INT00096401,U03282,P006,click,2026-01-04 10:53:57.209340,Desktop,907.0
INT00039678,U01309,P032,click,2025-11-14 12:28:03.209340,Mobile,894.0
INT00072956,U02586,P092,view,2025-12-14 10:30:03.209340,Mobile,1766.0
INT00088680,U00746,P006,click,2025-12-28 11:37:20.209340,Tablet,
INT00081873,U00072,P096,click,2025-12-22 09:38:07.209340,Mobile,1688.0
INT00063304,U00277,P063,click,2025-12-05 17:30:19.209340,Desktop,712.0
INT00071317,U01863,P062,click,2025-12-12 22:31:05.209340,Mobile,1514.0
INT00046994,U00077,P042,view,,Mobile,1206.0
